Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type,MANUAL_Present_In_Note_Evidence,MANUAL_Present_In_Note_Support
HP:0000821,Primary hypothyroidism,Hypothyroidism,Name Mismatch,TRUE,Primary hypothyroidism,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Thyroid Function Tests:  TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated  Free T4: 0.6 ng/dL (0.8–2.0 ng/dL) – Low,inferred
HP:0008551,Microtia (small external ears),Microtia,Exact Match,TRUE,Microtia,1,sim3,TRUE,None,TRUE,FALSE,0,,direct
HP:0008551,Small ears,Microtia,Synonym,TRUE,Small ears,1,sim3,TRUE,None,TRUE,TRUE,0,small ears,direct
HP:0000158,Protruding tongue,Macroglossia,Name Mismatch,TRUE,Protruding tongue,3,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0010803,Protruding tongue,Everted upper lip vermilion,Name Mismatch,TRUE,Protruding tongue,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000187,Protruding tongue,Broad alveolar ridges,Name Mismatch,TRUE,Protruding tongue,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000204,Protruding tongue,Cleft upper lip,Name Mismatch,TRUE,Protruding tongue,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0010807,Protruding tongue,Open bite,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0010531,Protruding tongue,Spinal myoclonus,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0010528,Protruding tongue,Prosopagnosia,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0010297,Protruding tongue,Bifid tongue,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0011348,Protruding tongue,Abnormal sixth cranial nerve morphology,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0100707,Protruding tongue,Abnormal astrocyte morphology,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0100720,Protruding tongue,Hypoplasia of the ear cartilage,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0100721,Protruding tongue,Mediastinal lymphadenopathy,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0100759,Protruding tongue,Clubbing of fingers,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0200087,Protruding tongue,,Invalid ID,FALSE,Protruding tongue,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000355,Protruding tongue,,Invalid ID,FALSE,Protruding tongue,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000368,Protruding tongue,"obsolete Low-set, posteriorly rotated ears",Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000320,Protruding tongue,Bird-like facies,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000209,Protruding tongue,,Invalid ID,FALSE,Protruding tongue,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000210,Protruding tongue,,Invalid ID,FALSE,Protruding tongue,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000208,Protruding tongue,,Invalid ID,FALSE,Protruding tongue,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000206,Protruding tongue,Glossitis,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000205,Protruding tongue,Pursed lips,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000155,Protruding tongue,Oral ulcer,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000179,Protruding tongue,Thick lower lip vermilion,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000180,Protruding tongue,Lobulated tongue,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000194,Protruding tongue,Open mouth,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000195,Protruding tongue,,Invalid ID,FALSE,Protruding tongue,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000197,Protruding tongue,Abnormal parotid gland morphology,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000199,Protruding tongue,Tongue nodules,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000200,Protruding tongue,Short lingual frenulum,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000202,Protruding tongue,Orofacial cleft,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000203,Protruding tongue,,Invalid ID,FALSE,Protruding tongue,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000219,Protruding tongue,Thin upper lip vermilion,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000220,Protruding tongue,Velopharyngeal insufficiency,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000221,Protruding tongue,Furrowed tongue,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000222,Protruding tongue,Gingival hyperkeratosis,Name Mismatch,TRUE,Protruding tongue,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0010808,"Protruding tongue - Yes, from exam.",Protruding tongue,Name Mismatch,TRUE,"Protruding tongue - Yes, from exam.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,protruding tongue,direct
HP:0008771,Aplasia/Hypoplasia of the ear,Aplasia/Hypoplasia of the ear,Exact Match,TRUE,Aplasia/Hypoplasia of the ear,1,sim3,TRUE,None,TRUE,TRUE,0,small ears,inferred
HP:0008772,Aplasia/Hypoplasia of the external ear,Aplasia/Hypoplasia of the external ear,Exact Match,TRUE,Aplasia/Hypoplasia of the external ear,1,sim3,TRUE,None,TRUE,TRUE,0,small ears,inferred
HP:0008872,Feeding difficulties in infancy,Feeding difficulties in infancy,Exact Match,TRUE,Feeding difficulties in infancy,6,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002643,Respiratory distress,Neonatal respiratory distress,Name Mismatch,TRUE,Respiratory distress,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002643,Respiratory distress (neonatal history),Neonatal respiratory distress,Name Mismatch,TRUE,Respiratory distress,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0008872,Feeding difficulties in infancy (Direct),Feeding difficulties in infancy,Exact Match,TRUE,Feeding difficulties in infancy,1,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002643,Respiratory distress in the newborn,Neonatal respiratory distress,Name Mismatch,TRUE,Respiratory distress in the newborn,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002098,Respiratory distress in the newborn,Respiratory distress,Name Mismatch,TRUE,Respiratory distress in the newborn,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0011297,Short ear,Abnormal digit morphology,Name Mismatch,TRUE,Short ear,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,small ears,direct
HP:0009871,Short ear,,Invalid ID,FALSE,Short ear,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,small ears,direct
HP:0009873,Short ear,,Invalid ID,FALSE,Short ear,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,small ears,direct
HP:0008478,Short ear,Scheuermann-like vertebral changes,Name Mismatch,TRUE,Short ear,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,small ears,direct
HP:0000366,Short ear,Abnormality of the nose,Name Mismatch,TRUE,Short ear,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,small ears,direct
HP:0000291,Short ear,Abnormality of facial adipose tissue,Name Mismatch,TRUE,Short ear,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,small ears,direct
HP:0000400,Short ear,Macrotia,Name Mismatch,TRUE,Short ear,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,small ears,direct
HP:0000402,Short ear,Stenosis of the external auditory canal,Name Mismatch,TRUE,Short ear,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,small ears,direct
HP:0008872,Feeding difficulties in infancy (Directly stated history in NICU),Feeding difficulties in infancy,Exact Match,TRUE,Feeding difficulties in infancy,1,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0000414,Short ears,Bulbous nose,Name Mismatch,TRUE,Short ears,1,sim3,FALSE,Check Mapping,FALSE,FALSE,1,,
HP:0008872,"Feeding difficulties in infancy (neonatal feeding support, occasional slow feeding)",Feeding difficulties in infancy,Exact Match,TRUE,Feeding difficulties in infancy,1,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0000460,Short neck,Narrow nose,Name Mismatch,TRUE,Short neck,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000369,Short neck,Low-set ears,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000300,Short neck,Oval face,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000303,Short neck,Mandibular prognathia,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000304,Short neck,,Invalid ID,FALSE,Short neck,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000428,Short neck,,Invalid ID,FALSE,Short neck,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000250,Short neck,Dense calvaria,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000254,Short neck,,Invalid ID,FALSE,Short neck,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000478,Short neck,Abnormality of the eye,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000469,Short neck,,Invalid ID,FALSE,Short neck,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000462,Short neck,,Invalid ID,FALSE,Short neck,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000465,Short neck,Webbed neck,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000466,Short neck,Limited neck range of motion,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000467,Short neck,Neck muscle weakness,Name Mismatch,TRUE,Short neck,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0000470,"Short neck - Yes, from exam.",Short neck,Name Mismatch,TRUE,"Short neck - Yes, from exam.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Neck: Short neck, no webbing or lymphadenopathy, no cystic hygroma.",direct
HP:0010808,Protruding tongue,Protruding tongue,Exact Match,TRUE,Protruding tongue,8,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0010808,Protruding tongue (Direct),Protruding tongue,Exact Match,TRUE,Protruding tongue,1,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0007597,Simian crease,obsolete Congenital palmoplantar keratodermia,Name Mismatch,TRUE,Simian crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,single palmar crease bilaterally,direct
HP:0000934,Simian crease,Chondrocalcinosis,Name Mismatch,TRUE,Simian crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,single palmar crease bilaterally,direct
HP:0001196,Simian crease,Short umbilical cord,Name Mismatch,TRUE,Simian crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,single palmar crease bilaterally,direct
HP:0001181,Simian crease,Adducted thumb,Name Mismatch,TRUE,Simian crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,single palmar crease bilaterally,direct
HP:0001170,Simian crease,,Invalid ID,FALSE,Simian crease,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,single palmar crease bilaterally,direct
HP:0001178,Simian crease,Ulnar claw,Name Mismatch,TRUE,Simian crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,single palmar crease bilaterally,direct
HP:0001258,Single palmar crease,Spastic paraplegia,Name Mismatch,TRUE,Single palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0011304,Single palmar crease,Broad thumb,Name Mismatch,TRUE,Single palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000384,Single palmar crease,Preauricular skin tag,Name Mismatch,TRUE,Single palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000389,Single palmar crease,Chronic otitis media,Name Mismatch,TRUE,Single palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000908,Single palmar crease,,Invalid ID,FALSE,Single palmar crease,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001195,Single palmar crease,Single umbilical artery,Name Mismatch,TRUE,Single palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001196,Single palmar crease,Short umbilical cord,Name Mismatch,TRUE,Single palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001225,Single palmar crease,Wrist swelling,Name Mismatch,TRUE,Single palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0010808,Protruding tongue (Directly stated),Protruding tongue,Exact Match,TRUE,Protruding tongue,1,sim3,TRUE,None,TRUE,TRUE,0,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001828,Single transverse palmar crease,,Invalid ID,FALSE,Single transverse palmar crease,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001338,Single transverse palmar crease,Partial agenesis of the corpus callosum,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0010748,Single transverse palmar crease,Ectopic lacrimal punctum,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0010471,Single transverse palmar crease,Oligosacchariduria,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0011304,Single transverse palmar crease,Broad thumb,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001238,Single transverse palmar crease,Slender finger,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0004322,Single transverse palmar crease,Short stature,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0007598,Single transverse palmar crease,Bilateral single transverse palmar creases,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001242,Single transverse palmar crease,,Invalid ID,FALSE,Single transverse palmar crease,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001236,Single transverse palmar crease,,Invalid ID,FALSE,Single transverse palmar crease,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000395,Single transverse palmar crease,Prominent antihelix,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000384,Single transverse palmar crease,Preauricular skin tag,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000389,Single transverse palmar crease,Chronic otitis media,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001155,Single transverse palmar crease,Abnormality of the hand,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000931,Single transverse palmar crease,Thinning and bulging of the posterior fossa bones,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000921,Single transverse palmar crease,Missing ribs,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000934,Single transverse palmar crease,Chondrocalcinosis,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0000958,Single transverse palmar crease,Dry skin,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001157,Single transverse palmar crease,,Invalid ID,FALSE,Single transverse palmar crease,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001185,Single transverse palmar crease,,Invalid ID,FALSE,Single transverse palmar crease,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0001187,Single transverse palmar crease,Hyperextensibility of the finger joints,Name Mismatch,TRUE,Single transverse palmar crease,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
